case_id,target_zone,lockup_trace,operation_count,paper_stock,humidity_band,forme_orientation,impression_force,ink_spread_pct,paper_lift_pct,slip_risk_pct,count_shift,count_split,count_tighten,count_relief,count_swell,count_smear,count_clamp,count_rotate,operation_bin_private,force_bin_private,structure_private
lp_39f3b874163796e,Z6,PLACE Z0 WOOD 31; PLACE Z4 WOOD 8; PLACE Z5 QUOIN 8; PLACE Z2 SPACER 8; PLACE Z3 SPACER 17; SPLIT Z4 Z4 Z7 15 0.65 0.09; TIGHTEN Z4 0.18 0.14; SHIFT Z0 Z1 8 0.07; SHIFT Z1 Z5 13 0.12; SWELL Z6 0.06 0.18; CLAMP Z2 42; RELIEF Z3 0.16 0.11; CLAMP Z5 60; ROTATE 2; SHIFT Z7 Z5 5 0.03; RELIEF Z6 0.09 0.11; RELIEF Z7 0.16 0.00; SHIFT Z2 Z7 19 0.12; TIGHTEN Z0 0.18 0.00; SWELL Z2 0.13 0.10; SPLIT Z4 Z6 Z7 15 0.20 0.00; ROTATE 3; RELIEF Z2 0.04 0.05; TIGHTEN Z2 0.10 0.03; TIGHTEN Z5 0.18 0.03; SWELL Z4 0.13 0.10; CLAMP Z6 18; ROTATE 5; SPLIT Z6 Z7 Z2 9 0.65 0.04; ROTATE 3; CLAMP Z0 18; RELIEF Z6 0.04 0.20; SMEAR Z5 0.24 0.04; TIGHTEN Z6 0.18 0.00; ROTATE 5; SHIFT Z5 Z6 3 0.12; ROTATE 7; SHIFT Z5 Z3 19 0.12; CLAMP Z0 42; ROTATE 1; SPLIT Z5 Z2 Z1 22 0.80 0.04; SMEAR Z4 0.07 0.04; SMEAR Z0 0.24 0.00; SMEAR Z2 0.14 0.04; TIGHTEN Z7 0.31 0.00; SMEAR Z0 0.24 0.04,46,rag,dry,north,0.0,0.0,0.0,0.0,6,4,6,5,3,5,5,7,long,empty,rotate
lp_65ac5351c6854b7,Z6,PLACE Z1 QUOIN 17; PLACE Z5 WOOD 31; PLACE Z4 SPACER 31; SPLIT Z5 Z6 Z7 22 0.50 0.00; SHIFT Z1 Z2 19 0.12; SMEAR Z3 0.07 0.16; TIGHTEN Z0 0.10 0.00; SWELL Z5 0.06 0.00; SPLIT Z2 Z6 Z3 22 0.20 0.04; SWELL Z2 0.06 0.04; CLAMP Z0 28; CLAMP Z0 60; TIGHTEN Z2 0.18 0.00; TIGHTEN Z1 0.10 0.14; SPLIT Z4 Z1 Z0 22 0.80 0.04; SHIFT Z7 Z2 19 0.12; SPLIT Z3 Z1 Z6 22 0.20 0.00; ROTATE 2; ROTATE 2; SPLIT Z1 Z3 Z0 22 0.20 0.00; SHIFT Z6 Z3 5 0.07; SPLIT Z0 Z0 Z6 15 0.80 0.00; SHIFT Z4 Z7 13 0.07; SHIFT Z3 Z4 8 0.03; SHIFT Z0 Z7 13 0.03; SPLIT Z5 Z7 Z4 5 0.35 0.00; TIGHTEN Z4 0.31 0.00; SPLIT Z4 Z5 Z7 9 0.80 0.09; SWELL Z7 0.22 0.10; SPLIT Z5 Z4 Z2 9 0.50 0.04; SMEAR Z2 0.03 0.04,31,cotton,damp,south,5.093158,37.226427,46.445579,16.327993,6,9,4,0,3,2,2,2,short,low,split
lp_d9f3a96dfddf377,Z5,PLACE Z7 QUOIN 31; PLACE Z2 WOOD 8; PLACE Z0 SPACER 31; PLACE Z1 QUOIN 17; SMEAR Z1 0.14 0.16; SWELL Z2 0.06 0.04; SWELL Z6 0.02 0.00; TIGHTEN Z0 0.31 0.00; SWELL Z3 0.02 0.04; SMEAR Z2 0.03 0.09; RELIEF Z5 0.28 0.05; SHIFT Z1 Z6 3 0.03; SPLIT Z2 Z2 Z3 5 0.50 0.04; SHIFT Z3 Z1 8 0.07; SHIFT Z0 Z3 8 0.03; ROTATE 2; CLAMP Z5 28; RELIEF Z3 0.28 0.00; CLAMP Z2 60; SHIFT Z1 Z6 8 0.00; SMEAR Z6 0.03 0.04; SPLIT Z2 Z4 Z7 5 0.20 0.09; SHIFT Z6 Z5 5 0.03; SHIFT Z6 Z3 19 0.00; ROTATE 5; SPLIT Z4 Z0 Z2 15 0.50 0.09; RELIEF Z0 0.16 0.00; SMEAR Z4 0.07 0.16; RELIEF Z6 0.09 0.20; SWELL Z2 0.22 0.04; ROTATE 7; SHIFT Z5 Z6 13 0.00; ROTATE 2; SWELL Z3 0.06 0.10; SHIFT Z1 Z4 19 0.00; SHIFT Z0 Z4 13 0.00; RELIEF Z7 0.16 0.05; SWELL Z5 0.13 0.00; RELIEF Z6 0.16 0.20; ROTATE 1; SHIFT Z4 Z3 8 0.12; RELIEF Z0 0.09 0.11; ROTATE 5; TIGHTEN Z1 0.04 0.08; ROTATE 7; ROTATE 5; SHIFT Z6 Z2 5 0.12; ROTATE 3; SMEAR Z1 0.14 0.00,49,rag,damp,north,18.834251,14.707667,65.487553,19.80478,11,3,2,7,6,5,2,9,long,mid,rotate
lp_590c4c33b6c844a,Z4,PLACE Z1 SPACER 17; PLACE Z4 METAL 8; PLACE Z2 SPACER 17; RELIEF Z1 0.16 0.11; SMEAR Z5 0.03 0.04; SHIFT Z4 Z7 19 0.00; ROTATE 2; RELIEF Z6 0.28 0.05; SMEAR Z4 0.03 0.04; SPLIT Z1 Z2 Z3 9 0.65 0.09; SHIFT Z3 Z4 13 0.12; TIGHTEN Z7 0.10 0.14; RELIEF Z4 0.04 0.20; SHIFT Z2 Z4 19 0.12; TIGHTEN Z3 0.04 0.00; RELIEF Z2 0.04 0.05; CLAMP Z5 60; SPLIT Z3 Z2 Z6 5 0.80 0.00; SHIFT Z2 Z2 5 0.03; SPLIT Z2 Z6 Z7 15 0.50 0.04; TIGHTEN Z5 0.18 0.14; TIGHTEN Z6 0.10 0.14; SMEAR Z5 0.24 0.09; SHIFT Z4 Z4 8 0.07; SHIFT Z6 Z7 3 0.07; TIGHTEN Z4 0.10 0.03; SHIFT Z7 Z7 5 0.07; ROTATE 2; TIGHTEN Z2 0.10 0.14; SHIFT Z6 Z0 13 0.12; TIGHTEN Z3 0.18 0.00; ROTATE 3; RELIEF Z5 0.28 0.11; SHIFT Z3 Z0 8 0.00; ROTATE 2; TIGHTEN Z6 0.10 0.14; SHIFT Z2 Z1 13 0.07; SPLIT Z5 Z6 Z4 15 0.80 0.09; RELIEF Z4 0.28 0.11; SMEAR Z0 0.24 0.09; RELIEF Z5 0.16 0.11; RELIEF Z1 0.28 0.05; SMEAR Z5 0.07 0.04; SMEAR Z7 0.14 0.09; SPLIT Z6 Z1 Z2 15 0.65 0.04; SHIFT Z1 Z6 8 0.12; RELIEF Z7 0.16 0.00; SHIFT Z4 Z2 13 0.03,48,vellum,damp,north,0.0,0.0,0.0,0.0,12,5,8,9,0,6,1,4,long,empty,rotate
lp_0514e47db7b5a58,Z0,PLACE Z6 QUOIN 31; PLACE Z5 QUOIN 12; PLACE Z0 SPACER 8; PLACE Z3 METAL 23; PLACE Z7 METAL 17; ROTATE 2; ROTATE 7; TIGHTEN Z1 0.04 0.14; SPLIT Z7 Z0 Z4 22 0.35 0.04; SWELL Z1 0.22 0.10; SWELL Z7 0.06 0.00; SHIFT Z7 Z7 13 0.03; SMEAR Z0 0.14 0.09; SPLIT Z7 Z1 Z3 9 0.20 0.00; SPLIT Z3 Z4 Z2 15 0.20 0.00; SWELL Z6 0.13 0.18; SPLIT Z2 Z0 Z2 22 0.20 0.09; SHIFT Z0 Z5 5 0.07; SMEAR Z5 0.07 0.00; RELIEF Z6 0.16 0.11; SWELL Z4 0.13 0.00; RELIEF Z7 0.09 0.20; SMEAR Z3 0.14 0.00; SPLIT Z5 Z7 Z2 5 0.20 0.04; SPLIT Z0 Z2 Z3 22 0.20 0.04; SHIFT Z1 Z7 13 0.12; ROTATE 3; SHIFT Z7 Z6 19 0.03; ROTATE 7; SHIFT Z1 Z4 3 0.12; SMEAR Z3 0.03 0.00; TIGHTEN Z0 0.31 0.08; TIGHTEN Z2 0.18 0.08; SMEAR Z2 0.07 0.16; SHIFT Z1 Z1 13 0.12; SHIFT Z0 Z1 3 0.03; SHIFT Z0 Z1 3 0.03; SWELL Z6 0.02 0.04; RELIEF Z1 0.16 0.20; SPLIT Z1 Z7 Z3 15 0.35 0.00; ROTATE 7; TIGHTEN Z6 0.31 0.03; ROTATE 7; SWELL Z1 0.13 0.18; SMEAR Z3 0.03 0.04; RELIEF Z2 0.16 0.20; SWELL Z7 0.13 0.10; RELIEF Z7 0.16 0.05; SHIFT Z3 Z5 13 0.00; SWELL Z1 0.13 0.10,50,rag,dry,east,6.083702,18.648679,0.0,81.351321,9,7,4,5,8,6,0,6,long,low,rotate
lp_6ff60181bd5eed1,Z5,PLACE Z7 WOOD 17; PLACE Z2 SPACER 23; PLACE Z5 SPACER 8; PLACE Z3 WOOD 12; PLACE Z6 METAL 23; CLAMP Z7 18; TIGHTEN Z7 0.10 0.14; SWELL Z0 0.06 0.18; RELIEF Z1 0.28 0.20; CLAMP Z6 18; SMEAR Z3 0.24 0.04; SWELL Z2 0.13 0.10; RELIEF Z4 0.28 0.11; SHIFT Z6 Z6 3 0.00; SHIFT Z7 Z6 8 0.03; RELIEF Z1 0.28 0.20; ROTATE 2; SHIFT Z0 Z4 8 0.00; ROTATE 3; RELIEF Z2 0.16 0.00; RELIEF Z4 0.28 0.20; RELIEF Z3 0.09 0.00; ROTATE 1; SHIFT Z4 Z0 3 0.12; RELIEF Z6 0.28 0.20; SHIFT Z1 Z3 5 0.07; TIGHTEN Z0 0.18 0.08; ROTATE 3; SHIFT Z0 Z4 3 0.00; RELIEF Z7 0.09 0.05; SMEAR Z3 0.07 0.00; SPLIT Z7 Z6 Z1 15 0.80 0.04; RELIEF Z1 0.09 0.11; SWELL Z4 0.13 0.10; RELIEF Z1 0.09 0.11; TIGHTEN Z1 0.31 0.00; SPLIT Z3 Z7 Z1 9 0.65 0.04,37,vellum,dry,east,5.52,0.0,100.0,0.0,6,2,3,10,3,2,2,4,medium,low,rotate
lp_982cb0c63ea7a2e,Z2,PLACE Z4 WOOD 31; PLACE Z0 METAL 12; PLACE Z1 SPACER 23; PLACE Z3 METAL 17; SHIFT Z0 Z3 19 0.12; SHIFT Z1 Z3 5 0.07; SHIFT Z4 Z7 5 0.07; ROTATE 1; SHIFT Z0 Z7 13 0.03; ROTATE 5; SPLIT Z4 Z3 Z5 9 0.35 0.09; SHIFT Z7 Z4 5 0.07; SPLIT Z4 Z2 Z6 15 0.20 0.09; ROTATE 2; SPLIT Z1 Z7 Z4 9 0.80 0.09; SPLIT Z4 Z5 Z3 22 0.65 0.09; SMEAR Z0 0.03 0.09; SPLIT Z4 Z2 Z3 15 0.65 0.09; SMEAR Z1 0.07 0.04; ROTATE 1; SMEAR Z5 0.03 0.04; SPLIT Z0 Z2 Z7 9 0.65 0.04; TIGHTEN Z7 0.10 0.03; RELIEF Z6 0.28 0.11; CLAMP Z6 42; CLAMP Z0 60; SMEAR Z4 0.07 0.00; CLAMP Z1 18; CLAMP Z2 60; SWELL Z1 0.22 0.00; SWELL Z6 0.06 0.18; SPLIT Z1 Z1 Z2 15 0.35 0.09; SMEAR Z3 0.07 0.16; SMEAR Z3 0.24 0.00; SPLIT Z2 Z4 Z7 9 0.35 0.00,35,rag,steady,north,1.045866,18.897811,63.423481,17.678708,5,8,1,1,2,6,4,4,medium,low,rotate
lp_9c0b2097b93b454,Z1,PLACE Z0 QUOIN 8; PLACE Z2 WOOD 8; PLACE Z5 SPACER 12; PLACE Z3 SPACER 12; SWELL Z3 0.02 0.04; TIGHTEN Z1 0.04 0.00; SWELL Z0 0.22 0.18; SWELL Z5 0.13 0.18; SMEAR Z4 0.14 0.16; RELIEF Z5 0.16 0.20; SMEAR Z1 0.03 0.09; SWELL Z4 0.02 0.18; SPLIT Z5 Z5 Z3 22 0.20 0.04; SHIFT Z0 Z0 3 0.00; TIGHTEN Z2 0.10 0.14; RELIEF Z5 0.04 0.11; SWELL Z5 0.06 0.04; TIGHTEN Z4 0.31 0.00; SMEAR Z5 0.24 0.16; RELIEF Z5 0.28 0.05; TIGHTEN Z4 0.31 0.00; RELIEF Z4 0.16 0.05; RELIEF Z1 0.04 0.00; TIGHTEN Z4 0.04 0.14; SPLIT Z2 Z2 Z4 22 0.35 0.04; SHIFT Z0 Z0 13 0.12; SMEAR Z1 0.03 0.00; TIGHTEN Z4 0.31 0.14; ROTATE 1; TIGHTEN Z3 0.31 0.14; ROTATE 5; TIGHTEN Z7 0.18 0.08; SHIFT Z3 Z4 8 0.03; SHIFT Z1 Z2 3 0.07; TIGHTEN Z3 0.18 0.03; CLAMP Z1 42; SPLIT Z1 Z4 Z0 22 0.80 0.09; RELIEF Z7 0.28 0.11; ROTATE 5; SPLIT Z1 Z3 Z2 22 0.35 0.00,40,cotton,damp,south,0.52808,0.0,0.0,0.0,4,4,9,6,5,4,1,3,medium,empty,rotate
lp_a9feff719e948a6,Z0,PLACE Z4 SPACER 12; PLACE Z1 SPACER 23; PLACE Z3 WOOD 31; PLACE Z6 WOOD 31; PLACE Z2 SPACER 17; TIGHTEN Z4 0.18 0.08; SHIFT Z2 Z5 13 0.03; SPLIT Z3 Z0 Z4 9 0.35 0.00; SHIFT Z4 Z7 8 0.03; RELIEF Z2 0.04 0.05; TIGHTEN Z6 0.18 0.03; TIGHTEN Z3 0.31 0.14; RELIEF Z2 0.09 0.00; SHIFT Z6 Z3 19 0.07; SPLIT Z6 Z5 Z7 5 0.80 0.00; CLAMP Z4 28; SHIFT Z5 Z5 3 0.03; ROTATE 2; RELIEF Z4 0.28 0.20; ROTATE 1; SHIFT Z1 Z0 13 0.12; CLAMP Z4 28; TIGHTEN Z0 0.10 0.14; CLAMP Z7 60; TIGHTEN Z5 0.10 0.14; SPLIT Z2 Z5 Z1 15 0.65 0.00; SWELL Z4 0.22 0.18; SPLIT Z5 Z1 Z7 15 0.35 0.04; SMEAR Z1 0.03 0.16; SPLIT Z1 Z3 Z4 22 0.65 0.00; SHIFT Z0 Z4 8 0.00; CLAMP Z1 18; SMEAR Z5 0.14 0.00; SWELL Z1 0.02 0.04; TIGHTEN Z7 0.10 0.08; SHIFT Z4 Z0 19 0.03; SHIFT Z3 Z1 5 0.07; RELIEF Z5 0.04 0.00; SWELL Z5 0.06 0.10,39,cotton,steady,east,29.962569,18.507876,59.089712,22.402411,8,5,6,4,3,2,4,2,medium,mid,relief
lp_076fee10b90eb0b,Z3,PLACE Z2 SPACER 23; PLACE Z3 SPACER 31; PLACE Z0 QUOIN 17; CLAMP Z5 60; CLAMP Z1 28; CLAMP Z7 60; TIGHTEN Z7 0.31 0.00; SPLIT Z3 Z2 Z1 15 0.65 0.04; RELIEF Z3 0.09 0.00; SWELL Z6 0.02 0.04; SHIFT Z0 Z7 13 0.00; CLAMP Z0 28; RELIEF Z2 0.28 0.20; TIGHTEN Z5 0.31 0.08; SWELL Z0 0.22 0.04; CLAMP Z3 28; ROTATE 7; RELIEF Z1 0.16 0.11; SHIFT Z0 Z2 13 0.00; RELIEF Z1 0.09 0.20; SWELL Z7 0.06 0.10; TIGHTEN Z6 0.10 0.14; SHIFT Z2 Z5 13 0.07; ROTATE 3; ROTATE 1; SWELL Z5 0.13 0.00; CLAMP Z5 18; SPLIT Z2 Z2 Z0 15 0.50 0.09; SPLIT Z3 Z5 Z7 15 0.35 0.09; SHIFT Z1 Z2 5 0.12; SWELL Z6 0.02 0.10; ROTATE 2; RELIEF Z0 0.28 0.05; SHIFT Z2 Z5 13 0.12; SPLIT Z7 Z1 Z0 5 0.65 0.09; SPLIT Z5 Z5 Z4 15 0.50 0.04; SMEAR Z3 0.24 0.09; SHIFT Z3 Z5 3 0.00; SHIFT Z3 Z3 3 0.12; SMEAR Z5 0.14 0.00; TIGHTEN Z7 0.31 0.14; TIGHTEN Z1 0.10 0.00; TIGHTEN Z1 0.18 0.00,43,vellum,dry,south,3.126446,19.272604,63.448901,17.278495,7,5,6,5,5,2,6,4,medium,low,rotate
lp_91b24667134cddc,Z7,PLACE Z7 METAL 12; PLACE Z5 METAL 23; PLACE Z3 METAL 12; PLACE Z4 WOOD 23; SHIFT Z5 Z1 13 0.03; SHIFT Z1 Z4 5 0.12; SPLIT Z5 Z2 Z6 15 0.65 0.04; RELIEF Z5 0.09 0.00; RELIEF Z2 0.04 0.20; SHIFT Z3 Z6 5 0.07; TIGHTEN Z1 0.31 0.08; SWELL Z4 0.06 0.18; SMEAR Z2 0.14 0.00; SWELL Z4 0.22 0.18; SMEAR Z6 0.07 0.16; TIGHTEN Z2 0.10 0.00; SPLIT Z7 Z5 Z0 5 0.20 0.09; SHIFT Z0 Z7 3 0.07; RELIEF Z6 0.09 0.11; SHIFT Z7 Z0 13 0.03; TIGHTEN Z0 0.31 0.03; SPLIT Z4 Z1 Z4 22 0.65 0.04; SMEAR Z0 0.03 0.16; RELIEF Z1 0.16 0.20; RELIEF Z2 0.28 0.11; ROTATE 3; TIGHTEN Z6 0.10 0.00; CLAMP Z3 28; SWELL Z1 0.06 0.10; SMEAR Z6 0.03 0.09; RELIEF Z0 0.16 0.00; SMEAR Z4 0.07 0.09; RELIEF Z4 0.16 0.00; CLAMP Z4 18; SPLIT Z7 Z1 Z2 15 0.20 0.04; SMEAR Z0 0.24 0.16; TIGHTEN Z0 0.04 0.08; RELIEF Z7 0.16 0.20; SPLIT Z4 Z3 Z0 9 0.65 0.09; CLAMP Z0 18; SHIFT Z4 Z2 3 0.12; TIGHTEN Z5 0.31 0.03; SHIFT Z1 Z3 13 0.03; SHIFT Z4 Z1 19 0.03; SWELL Z3 0.13 0.10; SHIFT Z3 Z2 19 0.03; TIGHTEN Z2 0.31 0.00; SMEAR Z2 0.03 0.09; SWELL Z4 0.22 0.04; SMEAR Z4 0.14 0.04; TIGHTEN Z2 0.10 0.08; TIGHTEN Z3 0.18 0.03,52,vellum,steady,west,0.0,0.0,100.0,0.0,9,5,9,8,5,8,3,1,long,empty,smear
lp_8cbdf40714ef1d7,Z5,PLACE Z2 WOOD 17; PLACE Z5 QUOIN 31; PLACE Z4 SPACER 23; SHIFT Z5 Z6 5 0.07; ROTATE 7; SPLIT Z1 Z0 Z7 22 0.80 0.04; RELIEF Z0 0.16 0.00; SWELL Z4 0.13 0.00; RELIEF Z6 0.28 0.05; SHIFT Z5 Z3 5 0.07; CLAMP Z6 60; TIGHTEN Z4 0.18 0.03; ROTATE 1; CLAMP Z7 18; SWELL Z5 0.13 0.00; SWELL Z7 0.22 0.10; SWELL Z3 0.02 0.18; SHIFT Z1 Z4 5 0.03; ROTATE 3; SMEAR Z5 0.03 0.04; SWELL Z3 0.06 0.00; TIGHTEN Z4 0.18 0.00; SHIFT Z3 Z5 8 0.12; SMEAR Z2 0.14 0.09; TIGHTEN Z4 0.04 0.08; SWELL Z7 0.22 0.10; CLAMP Z0 60; SHIFT Z7 Z0 19 0.03; TIGHTEN Z0 0.10 0.00; SPLIT Z7 Z7 Z1 22 0.80 0.00; SWELL Z7 0.02 0.18,31,cotton,dry,east,9.012489,39.599303,36.262003,24.138694,5,2,4,2,7,2,3,3,short,low,rotate
lp_4988030a4ca48a3,Z5,PLACE Z3 SPACER 12; PLACE Z2 METAL 23; PLACE Z4 METAL 17; PLACE Z6 SPACER 8; SMEAR Z0 0.07 0.16; ROTATE 5; SPLIT Z1 Z4 Z1 5 0.35 0.04; SMEAR Z5 0.14 0.16; TIGHTEN Z0 0.10 0.14; ROTATE 2; SHIFT Z5 Z1 19 0.00; CLAMP Z7 60; SPLIT Z1 Z3 Z4 5 0.65 0.00; SHIFT Z4 Z0 5 0.12; TIGHTEN Z1 0.10 0.08; RELIEF Z5 0.28 0.05; ROTATE 7; TIGHTEN Z4 0.04 0.08; RELIEF Z7 0.09 0.20; TIGHTEN Z5 0.04 0.00; RELIEF Z5 0.04 0.11; SMEAR Z6 0.07 0.00; SHIFT Z5 Z7 8 0.00; TIGHTEN Z1 0.31 0.03; CLAMP Z3 60; RELIEF Z7 0.04 0.11; SWELL Z2 0.06 0.00; TIGHTEN Z3 0.31 0.00; CLAMP Z4 60; SPLIT Z1 Z1 Z0 9 0.35 0.00; SPLIT Z2 Z7 Z4 9 0.50 0.04; CLAMP Z0 42; SHIFT Z4 Z5 5 0.03; TIGHTEN Z6 0.31 0.14; RELIEF Z5 0.28 0.11; CLAMP Z5 42; SMEAR Z2 0.24 0.16; SHIFT Z5 Z0 3 0.12,38,vellum,dry,north,0.0,54.245995,33.521397,12.232608,5,4,7,5,1,4,5,3,medium,empty,rotate
lp_2fea9a1adc09afb,Z2,PLACE Z0 SPACER 12; PLACE Z1 SPACER 8; PLACE Z7 WOOD 17; SHIFT Z0 Z0 5 0.03; TIGHTEN Z3 0.10 0.00; SMEAR Z0 0.07 0.00; ROTATE 1; SMEAR Z1 0.03 0.16; SPLIT Z0 Z1 Z0 9 0.50 0.09; CLAMP Z6 18; SHIFT Z1 Z4 3 0.03; SHIFT Z2 Z1 13 0.12; CLAMP Z0 60; SPLIT Z1 Z0 Z5 22 0.80 0.04; ROTATE 1; SHIFT Z1 Z0 8 0.03; ROTATE 1; SPLIT Z7 Z1 Z5 15 0.80 0.09; RELIEF Z6 0.16 0.00; SPLIT Z2 Z3 Z7 5 0.50 0.00; SMEAR Z2 0.24 0.09; TIGHTEN Z6 0.18 0.00; SHIFT Z2 Z0 8 0.03; TIGHTEN Z4 0.31 0.03; SPLIT Z0 Z4 Z3 15 0.50 0.00; SHIFT Z4 Z5 8 0.03; SHIFT Z5 Z0 5 0.07; ROTATE 7; SPLIT Z5 Z5 Z1 5 0.50 0.04; SWELL Z7 0.02 0.00; RELIEF Z2 0.09 0.00; SMEAR Z7 0.24 0.09; TIGHTEN Z1 0.18 0.08; ROTATE 5; SPLIT Z7 Z7 Z2 15 0.20 0.09; SPLIT Z6 Z6 Z5 22 0.80 0.09; SMEAR Z5 0.03 0.09; SHIFT Z3 Z5 5 0.00; SPLIT Z5 Z1 Z6 22 0.65 0.00; SHIFT Z4 Z6 19 0.12; SWELL Z0 0.13 0.00; SPLIT Z7 Z4 Z1 9 0.20 0.04; RELIEF Z6 0.16 0.00; RELIEF Z4 0.09 0.20; CLAMP Z1 60; SMEAR Z6 0.14 0.04; SPLIT Z2 Z2 Z1 22 0.35 0.00; SHIFT Z1 Z5 13 0.00; TIGHTEN Z0 0.18 0.14,49,vellum,damp,south,1.464131,28.387347,59.229885,12.382767,10,11,5,4,2,6,3,5,long,low,rotate
lp_8bba245facde2ce,Z4,PLACE Z1 WOOD 31; PLACE Z0 QUOIN 17; PLACE Z3 WOOD 12; CLAMP Z6 60; RELIEF Z2 0.28 0.05; SPLIT Z3 Z5 Z6 22 0.50 0.09; RELIEF Z7 0.04 0.05; TIGHTEN Z3 0.10 0.08; SHIFT Z6 Z1 8 0.03; ROTATE 2; ROTATE 1; SHIFT Z3 Z7 8 0.07; RELIEF Z3 0.28 0.05; RELIEF Z2 0.28 0.05; RELIEF Z4 0.16 0.20; RELIEF Z1 0.09 0.00; CLAMP Z1 28; SWELL Z4 0.02 0.10; SWELL Z0 0.13 0.18; SHIFT Z4 Z3 5 0.12; SMEAR Z4 0.03 0.16; SHIFT Z7 Z3 19 0.00; SPLIT Z4 Z7 Z0 22 0.65 0.09; SHIFT Z0 Z6 19 0.07; SHIFT Z3 Z7 8 0.07; TIGHTEN Z6 0.10 0.00; CLAMP Z0 18; SMEAR Z4 0.14 0.04; RELIEF Z0 0.09 0.05; SPLIT Z6 Z3 Z5 9 0.20 0.04; SPLIT Z5 Z3 Z7 22 0.65 0.04; SWELL Z1 0.13 0.10; SHIFT Z3 Z3 3 0.07; SWELL Z1 0.13 0.00; TIGHTEN Z5 0.31 0.08; ROTATE 2; ROTATE 3,37,rag,steady,east,23.368373,25.80952,50.308704,23.881776,7,4,3,7,4,2,3,4,medium,mid,rotate
lp_6199eebf9ee8f1e,Z3,PLACE Z5 SPACER 23; PLACE Z2 WOOD 31; PLACE Z7 SPACER 31; PLACE Z0 METAL 31; PLACE Z3 METAL 23; SHIFT Z0 Z4 3 0.03; RELIEF Z7 0.28 0.11; TIGHTEN Z7 0.04 0.03; SPLIT Z2 Z7 Z1 15 0.20 0.00; SPLIT Z5 Z2 Z7 5 0.50 0.00; RELIEF Z0 0.28 0.11; SHIFT Z2 Z5 3 0.12; ROTATE 7; TIGHTEN Z6 0.04 0.03; SMEAR Z5 0.24 0.09; ROTATE 2; SHIFT Z6 Z7 13 0.03; SPLIT Z1 Z7 Z1 15 0.50 0.09; SMEAR Z5 0.07 0.00; SHIFT Z6 Z5 5 0.12; RELIEF Z4 0.09 0.05; SPLIT Z2 Z7 Z1 5 0.80 0.04; SMEAR Z7 0.07 0.09; ROTATE 7; CLAMP Z3 60; SMEAR Z4 0.24 0.04; SPLIT Z6 Z7 Z5 22 0.80 0.00; SPLIT Z5 Z7 Z6 15 0.50 0.00; SHIFT Z4 Z3 3 0.00; RELIEF Z3 0.09 0.20; TIGHTEN Z5 0.04 0.08; SMEAR Z7 0.24 0.04; SPLIT Z7 Z7 Z4 22 0.80 0.04; CLAMP Z2 60; SPLIT Z3 Z0 Z7 9 0.20 0.00; SHIFT Z0 Z2 13 0.00; SPLIT Z2 Z2 Z0 22 0.35 0.09,37,cotton,damp,north,5.784945,63.023367,29.352959,7.623674,6,9,3,4,0,5,2,3,medium,low,rotate
lp_8017362b87991f8,Z5,PLACE Z0 QUOIN 12; PLACE Z1 QUOIN 8; PLACE Z2 SPACER 23; PLACE Z3 WOOD 8; PLACE Z6 WOOD 17; RELIEF Z0 0.04 0.11; ROTATE 2; SWELL Z5 0.02 0.04; SMEAR Z5 0.07 0.16; ROTATE 1; TIGHTEN Z3 0.04 0.08; TIGHTEN Z4 0.18 0.14; SHIFT Z6 Z0 3 0.00; RELIEF Z7 0.09 0.00; SPLIT Z1 Z6 Z1 5 0.80 0.04; SHIFT Z5 Z7 13 0.07; SPLIT Z0 Z5 Z7 5 0.35 0.04; RELIEF Z0 0.04 0.11; TIGHTEN Z3 0.31 0.14; CLAMP Z7 18; SHIFT Z5 Z0 3 0.00; SPLIT Z0 Z5 Z7 5 0.35 0.00; RELIEF Z4 0.04 0.00; RELIEF Z1 0.04 0.20; TIGHTEN Z4 0.10 0.14; SHIFT Z6 Z3 19 0.03; SHIFT Z3 Z2 3 0.03; TIGHTEN Z6 0.04 0.00; SMEAR Z3 0.14 0.04; SWELL Z6 0.22 0.18; SWELL Z1 0.06 0.10; SHIFT Z1 Z2 5 0.03; SHIFT Z4 Z3 5 0.00; SMEAR Z7 0.07 0.04; RELIEF Z1 0.28 0.05; TIGHTEN Z4 0.18 0.08; TIGHTEN Z0 0.18 0.08; CLAMP Z1 60; TIGHTEN Z6 0.31 0.14; ROTATE 3; SMEAR Z0 0.03 0.00; RELIEF Z7 0.04 0.05; SMEAR Z6 0.07 0.16; SPLIT Z7 Z6 Z5 15 0.35 0.00; ROTATE 1; SMEAR Z6 0.14 0.09; SMEAR Z6 0.07 0.09; SMEAR Z3 0.07 0.04; RELIEF Z3 0.28 0.11; TIGHTEN Z2 0.31 0.14; SMEAR Z5 0.24 0.04; SHIFT Z7 Z7 5 0.03; SWELL Z7 0.13 0.00,53,newsprint,steady,south,5.418947,45.462267,38.498656,16.039076,8,4,9,8,4,9,2,4,long,low,rotate
